GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,RK9E001,NAME_M,RK9M001
"G44000900503012","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050301","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090503012","Block Group 2, Census Tract 503.01, Washington County, Rhode Island",749,"Block Group 2, Census Tract 503.01, Washington County, Rhode Island",170
"G44000900503013","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050301","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090503013","Block Group 3, Census Tract 503.01, Washington County, Rhode Island",1277,"Block Group 3, Census Tract 503.01, Washington County, Rhode Island",194
"G44000900503021","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050302","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090503021","Block Group 1, Census Tract 503.02, Washington County, Rhode Island",955,"Block Group 1, Census Tract 503.02, Washington County, Rhode Island",237
"G44000900503022","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050302","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090503022","Block Group 2, Census Tract 503.02, Washington County, Rhode Island",954,"Block Group 2, Census Tract 503.02, Washington County, Rhode Island",198
"G44000900503023","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050302","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090503023","Block Group 3, Census Tract 503.02, Washington County, Rhode Island",775,"Block Group 3, Census Tract 503.02, Washington County, Rhode Island",161
"G44000900504011","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050401","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090504011","Block Group 1, Census Tract 504.01, Washington County, Rhode Island",1676,"Block Group 1, Census Tract 504.01, Washington County, Rhode Island",255
"G44000900504012","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050401","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090504012","Block Group 2, Census Tract 504.01, Washington County, Rhode Island",3256,"Block Group 2, Census Tract 504.01, Washington County, Rhode Island",270
"G44000900504021","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050402","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090504021","Block Group 1, Census Tract 504.02, Washington County, Rhode Island",614,"Block Group 1, Census Tract 504.02, Washington County, Rhode Island",161
"G44000900504022","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050402","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090504022","Block Group 2, Census Tract 504.02, Washington County, Rhode Island",1474,"Block Group 2, Census Tract 504.02, Washington County, Rhode Island",283
"G44000900504023","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050402","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090504023","Block Group 3, Census Tract 504.02, Washington County, Rhode Island",712,"Block Group 3, Census Tract 504.02, Washington County, Rhode Island",180
"G44000900505001","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050500","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090505001","Block Group 1, Census Tract 505, Washington County, Rhode Island",2370,"Block Group 1, Census Tract 505, Washington County, Rhode Island",360
"G44000900505002","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050500","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090505002","Block Group 2, Census Tract 505, Washington County, Rhode Island",1453,"Block Group 2, Census Tract 505, Washington County, Rhode Island",334
"G44000900505003","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050500","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090505003","Block Group 3, Census Tract 505, Washington County, Rhode Island",2509,"Block Group 3, Census Tract 505, Washington County, Rhode Island",424
"G44000900506001","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050600","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090506001","Block Group 1, Census Tract 506, Washington County, Rhode Island",4199,"Block Group 1, Census Tract 506, Washington County, Rhode Island",516
"G44000900506002","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050600","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090506002","Block Group 2, Census Tract 506, Washington County, Rhode Island",1584,"Block Group 2, Census Tract 506, Washington County, Rhode Island",318
"G44000900506003","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050600","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090506003","Block Group 3, Census Tract 506, Washington County, Rhode Island",1885,"Block Group 3, Census Tract 506, Washington County, Rhode Island",358
"G44000900507001","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050700","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507001","Block Group 1, Census Tract 507, Washington County, Rhode Island",1814,"Block Group 1, Census Tract 507, Washington County, Rhode Island",350
"G44000900507002","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050700","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507002","Block Group 2, Census Tract 507, Washington County, Rhode Island",480,"Block Group 2, Census Tract 507, Washington County, Rhode Island",155
"G44000900507003","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050700","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507003","Block Group 3, Census Tract 507, Washington County, Rhode Island",1418,"Block Group 3, Census Tract 507, Washington County, Rhode Island",281
"G44000900507004","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050700","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507004","Block Group 4, Census Tract 507, Washington County, Rhode Island",1021,"Block Group 4, Census Tract 507, Washington County, Rhode Island",275
"G44000900507005","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050700","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507005","Block Group 5, Census Tract 507, Washington County, Rhode Island",1019,"Block Group 5, Census Tract 507, Washington County, Rhode Island",352
"G44000900507006","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050700","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507006","Block Group 6, Census Tract 507, Washington County, Rhode Island",1245,"Block Group 6, Census Tract 507, Washington County, Rhode Island",239
"G44000900507007","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050700","7",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090507007","Block Group 7, Census Tract 507, Washington County, Rhode Island",1023,"Block Group 7, Census Tract 507, Washington County, Rhode Island",291
"G44000900508011","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050801","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508011","Block Group 1, Census Tract 508.01, Washington County, Rhode Island",1546,"Block Group 1, Census Tract 508.01, Washington County, Rhode Island",373
"G44000900508012","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050801","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508012","Block Group 2, Census Tract 508.01, Washington County, Rhode Island",815,"Block Group 2, Census Tract 508.01, Washington County, Rhode Island",276
"G44000900508013","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050801","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508013","Block Group 3, Census Tract 508.01, Washington County, Rhode Island",1423,"Block Group 3, Census Tract 508.01, Washington County, Rhode Island",457
"G44000900508014","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050801","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508014","Block Group 4, Census Tract 508.01, Washington County, Rhode Island",734,"Block Group 4, Census Tract 508.01, Washington County, Rhode Island",175
"G44000900508015","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050801","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508015","Block Group 5, Census Tract 508.01, Washington County, Rhode Island",1269,"Block Group 5, Census Tract 508.01, Washington County, Rhode Island",419
"G44000900508021","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050802","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508021","Block Group 1, Census Tract 508.02, Washington County, Rhode Island",1782,"Block Group 1, Census Tract 508.02, Washington County, Rhode Island",287
"G44000900508022","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050802","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090508022","Block Group 2, Census Tract 508.02, Washington County, Rhode Island",1939,"Block Group 2, Census Tract 508.02, Washington County, Rhode Island",273
"G44000900509011","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050901","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509011","Block Group 1, Census Tract 509.01, Washington County, Rhode Island",1556,"Block Group 1, Census Tract 509.01, Washington County, Rhode Island",312
"G44000900509012","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050901","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509012","Block Group 2, Census Tract 509.01, Washington County, Rhode Island",1547,"Block Group 2, Census Tract 509.01, Washington County, Rhode Island",355
"G44000900509013","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050901","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509013","Block Group 3, Census Tract 509.01, Washington County, Rhode Island",2789,"Block Group 3, Census Tract 509.01, Washington County, Rhode Island",446
"G44000900509021","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050902","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509021","Block Group 1, Census Tract 509.02, Washington County, Rhode Island",1726,"Block Group 1, Census Tract 509.02, Washington County, Rhode Island",336
"G44000900509022","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050902","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509022","Block Group 2, Census Tract 509.02, Washington County, Rhode Island",1687,"Block Group 2, Census Tract 509.02, Washington County, Rhode Island",277
"G44000900509023","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050902","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509023","Block Group 3, Census Tract 509.02, Washington County, Rhode Island",1653,"Block Group 3, Census Tract 509.02, Washington County, Rhode Island",348
"G44000900509024","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"050902","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090509024","Block Group 4, Census Tract 509.02, Washington County, Rhode Island",820,"Block Group 4, Census Tract 509.02, Washington County, Rhode Island",224
"G44000900510001","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051000","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510001","Block Group 1, Census Tract 510, Washington County, Rhode Island",542,"Block Group 1, Census Tract 510, Washington County, Rhode Island",198
"G44000900510002","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051000","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510002","Block Group 2, Census Tract 510, Washington County, Rhode Island",596,"Block Group 2, Census Tract 510, Washington County, Rhode Island",193
"G44000900510003","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051000","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510003","Block Group 3, Census Tract 510, Washington County, Rhode Island",302,"Block Group 3, Census Tract 510, Washington County, Rhode Island",147
"G44000900510004","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051000","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510004","Block Group 4, Census Tract 510, Washington County, Rhode Island",521,"Block Group 4, Census Tract 510, Washington County, Rhode Island",164
"G44000900510005","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051000","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090510005","Block Group 5, Census Tract 510, Washington County, Rhode Island",171,"Block Group 5, Census Tract 510, Washington County, Rhode Island",95
"G44000900511011","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051101","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511011","Block Group 1, Census Tract 511.01, Washington County, Rhode Island",208,"Block Group 1, Census Tract 511.01, Washington County, Rhode Island",98
"G44000900511012","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051101","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511012","Block Group 2, Census Tract 511.01, Washington County, Rhode Island",673,"Block Group 2, Census Tract 511.01, Washington County, Rhode Island",200
"G44000900511013","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051101","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511013","Block Group 3, Census Tract 511.01, Washington County, Rhode Island",1871,"Block Group 3, Census Tract 511.01, Washington County, Rhode Island",363
"G44000900511014","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051101","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511014","Block Group 4, Census Tract 511.01, Washington County, Rhode Island",2431,"Block Group 4, Census Tract 511.01, Washington County, Rhode Island",443
"G44000900511021","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051102","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511021","Block Group 1, Census Tract 511.02, Washington County, Rhode Island",2285,"Block Group 1, Census Tract 511.02, Washington County, Rhode Island",254
"G44000900511022","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051102","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511022","Block Group 2, Census Tract 511.02, Washington County, Rhode Island",163,"Block Group 2, Census Tract 511.02, Washington County, Rhode Island",116
"G44000900511023","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051102","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090511023","Block Group 3, Census Tract 511.02, Washington County, Rhode Island",504,"Block Group 3, Census Tract 511.02, Washington County, Rhode Island",176
"G44000900512001","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051200","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512001","Block Group 1, Census Tract 512, Washington County, Rhode Island",1789,"Block Group 1, Census Tract 512, Washington County, Rhode Island",491
"G44000900512002","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051200","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512002","Block Group 2, Census Tract 512, Washington County, Rhode Island",1012,"Block Group 2, Census Tract 512, Washington County, Rhode Island",391
"G44000900512003","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051200","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512003","Block Group 3, Census Tract 512, Washington County, Rhode Island",646,"Block Group 3, Census Tract 512, Washington County, Rhode Island",232
"G44000900512004","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051200","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512004","Block Group 4, Census Tract 512, Washington County, Rhode Island",1082,"Block Group 4, Census Tract 512, Washington County, Rhode Island",268
"G44000900512005","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051200","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512005","Block Group 5, Census Tract 512, Washington County, Rhode Island",1518,"Block Group 5, Census Tract 512, Washington County, Rhode Island",479
"G44000900512006","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051200","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090512006","Block Group 6, Census Tract 512, Washington County, Rhode Island",2836,"Block Group 6, Census Tract 512, Washington County, Rhode Island",420
"G44000900513021","2005-2009","RI",,,"Rhode Island","44","Washington County","009",,,"051302","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440090513021","Block Group 1, Census Tract 513.02, Washington County, Rhode Island",1363,"Block Group 1, Census Tract 513.02, Washington County, Rhode Island",424
