GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,QSPE001,NAME_M,QSPM001
"G44000700125001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070125001",,,"Block Group 1, Census Tract 125, Providence County, Rhode Island",1955,"Block Group 1, Census Tract 125, Providence County, Rhode Island",420
"G44000700125002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070125002",,,"Block Group 2, Census Tract 125, Providence County, Rhode Island",2278,"Block Group 2, Census Tract 125, Providence County, Rhode Island",411
"G44000700125003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070125003",,,"Block Group 3, Census Tract 125, Providence County, Rhode Island",762,"Block Group 3, Census Tract 125, Providence County, Rhode Island",213
"G44000700126011","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012601","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126011",,,"Block Group 1, Census Tract 126.01, Providence County, Rhode Island",3654,"Block Group 1, Census Tract 126.01, Providence County, Rhode Island",294
"G44000700126012","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012601","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126012",,,"Block Group 2, Census Tract 126.01, Providence County, Rhode Island",839,"Block Group 2, Census Tract 126.01, Providence County, Rhode Island",133
"G44000700126021","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012602","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126021",,,"Block Group 1, Census Tract 126.02, Providence County, Rhode Island",674,"Block Group 1, Census Tract 126.02, Providence County, Rhode Island",148
"G44000700126022","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012602","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126022",,,"Block Group 2, Census Tract 126.02, Providence County, Rhode Island",861,"Block Group 2, Census Tract 126.02, Providence County, Rhode Island",286
"G44000700126023","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012602","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126023",,,"Block Group 3, Census Tract 126.02, Providence County, Rhode Island",1319,"Block Group 3, Census Tract 126.02, Providence County, Rhode Island",282
"G44000700126024","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012602","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126024",,,"Block Group 4, Census Tract 126.02, Providence County, Rhode Island",967,"Block Group 4, Census Tract 126.02, Providence County, Rhode Island",301
"G44000700126025","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012602","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126025",,,"Block Group 5, Census Tract 126.02, Providence County, Rhode Island",1063,"Block Group 5, Census Tract 126.02, Providence County, Rhode Island",271
"G44000700126026","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012602","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126026",,,"Block Group 6, Census Tract 126.02, Providence County, Rhode Island",1827,"Block Group 6, Census Tract 126.02, Providence County, Rhode Island",400
"G44000700127011","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012701","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127011",,,"Block Group 1, Census Tract 127.01, Providence County, Rhode Island",1088,"Block Group 1, Census Tract 127.01, Providence County, Rhode Island",254
"G44000700127012","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012701","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127012",,,"Block Group 2, Census Tract 127.01, Providence County, Rhode Island",1340,"Block Group 2, Census Tract 127.01, Providence County, Rhode Island",295
"G44000700127013","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012701","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127013",,,"Block Group 3, Census Tract 127.01, Providence County, Rhode Island",3122,"Block Group 3, Census Tract 127.01, Providence County, Rhode Island",473
"G44000700127021","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012702","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127021",,,"Block Group 1, Census Tract 127.02, Providence County, Rhode Island",2112,"Block Group 1, Census Tract 127.02, Providence County, Rhode Island",231
"G44000700127022","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012702","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127022",,,"Block Group 2, Census Tract 127.02, Providence County, Rhode Island",1304,"Block Group 2, Census Tract 127.02, Providence County, Rhode Island",193
"G44000700127023","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012702","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127023",,,"Block Group 3, Census Tract 127.02, Providence County, Rhode Island",1302,"Block Group 3, Census Tract 127.02, Providence County, Rhode Island",247
"G44000700128011","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012801","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128011",,,"Block Group 1, Census Tract 128.01, Providence County, Rhode Island",1230,"Block Group 1, Census Tract 128.01, Providence County, Rhode Island",267
"G44000700128012","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012801","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128012",,,"Block Group 2, Census Tract 128.01, Providence County, Rhode Island",1171,"Block Group 2, Census Tract 128.01, Providence County, Rhode Island",261
"G44000700128013","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012801","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128013",,,"Block Group 3, Census Tract 128.01, Providence County, Rhode Island",1965,"Block Group 3, Census Tract 128.01, Providence County, Rhode Island",322
"G44000700128021","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012802","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128021",,,"Block Group 1, Census Tract 128.02, Providence County, Rhode Island",939,"Block Group 1, Census Tract 128.02, Providence County, Rhode Island",205
"G44000700128022","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012802","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128022",,,"Block Group 2, Census Tract 128.02, Providence County, Rhode Island",1469,"Block Group 2, Census Tract 128.02, Providence County, Rhode Island",229
"G44000700128031","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012803","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128031",,,"Block Group 1, Census Tract 128.03, Providence County, Rhode Island",1845,"Block Group 1, Census Tract 128.03, Providence County, Rhode Island",276
"G44000700128032","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012803","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128032",,,"Block Group 2, Census Tract 128.03, Providence County, Rhode Island",3313,"Block Group 2, Census Tract 128.03, Providence County, Rhode Island",338
"G44000700129001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012900","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129001",,,"Block Group 1, Census Tract 129, Providence County, Rhode Island",2335,"Block Group 1, Census Tract 129, Providence County, Rhode Island",382
"G44000700129002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012900","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129002",,,"Block Group 2, Census Tract 129, Providence County, Rhode Island",1229,"Block Group 2, Census Tract 129, Providence County, Rhode Island",288
"G44000700129003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012900","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129003",,,"Block Group 3, Census Tract 129, Providence County, Rhode Island",893,"Block Group 3, Census Tract 129, Providence County, Rhode Island",256
"G44000700129004","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"012900","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129004",,,"Block Group 4, Census Tract 129, Providence County, Rhode Island",660,"Block Group 4, Census Tract 129, Providence County, Rhode Island",210
"G44000700130011","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013001","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130011",,,"Block Group 1, Census Tract 130.01, Providence County, Rhode Island",1142,"Block Group 1, Census Tract 130.01, Providence County, Rhode Island",257
"G44000700130012","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013001","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130012",,,"Block Group 2, Census Tract 130.01, Providence County, Rhode Island",889,"Block Group 2, Census Tract 130.01, Providence County, Rhode Island",198
"G44000700130013","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013001","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130013",,,"Block Group 3, Census Tract 130.01, Providence County, Rhode Island",1696,"Block Group 3, Census Tract 130.01, Providence County, Rhode Island",306
"G44000700130021","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013002","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130021",,,"Block Group 1, Census Tract 130.02, Providence County, Rhode Island",2653,"Block Group 1, Census Tract 130.02, Providence County, Rhode Island",333
"G44000700130022","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013002","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130022",,,"Block Group 2, Census Tract 130.02, Providence County, Rhode Island",1350,"Block Group 2, Census Tract 130.02, Providence County, Rhode Island",296
"G44000700130023","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013002","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130023",,,"Block Group 3, Census Tract 130.02, Providence County, Rhode Island",1237,"Block Group 3, Census Tract 130.02, Providence County, Rhode Island",228
"G44000700130024","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013002","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130024",,,"Block Group 4, Census Tract 130.02, Providence County, Rhode Island",1916,"Block Group 4, Census Tract 130.02, Providence County, Rhode Island",359
"G44000700131011","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013101","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131011",,,"Block Group 1, Census Tract 131.01, Providence County, Rhode Island",2341,"Block Group 1, Census Tract 131.01, Providence County, Rhode Island",288
"G44000700131012","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013101","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131012",,,"Block Group 2, Census Tract 131.01, Providence County, Rhode Island",1227,"Block Group 2, Census Tract 131.01, Providence County, Rhode Island",270
"G44000700131013","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013101","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131013",,,"Block Group 3, Census Tract 131.01, Providence County, Rhode Island",1120,"Block Group 3, Census Tract 131.01, Providence County, Rhode Island",345
"G44000700131021","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013102","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131021",,,"Block Group 1, Census Tract 131.02, Providence County, Rhode Island",1719,"Block Group 1, Census Tract 131.02, Providence County, Rhode Island",399
"G44000700131022","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013102","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131022",,,"Block Group 2, Census Tract 131.02, Providence County, Rhode Island",1368,"Block Group 2, Census Tract 131.02, Providence County, Rhode Island",367
"G44000700131023","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013102","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131023",,,"Block Group 3, Census Tract 131.02, Providence County, Rhode Island",2007,"Block Group 3, Census Tract 131.02, Providence County, Rhode Island",350
"G44000700132011","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013201","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132011",,,"Block Group 1, Census Tract 132.01, Providence County, Rhode Island",1016,"Block Group 1, Census Tract 132.01, Providence County, Rhode Island",197
"G44000700132012","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013201","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132012",,,"Block Group 2, Census Tract 132.01, Providence County, Rhode Island",1233,"Block Group 2, Census Tract 132.01, Providence County, Rhode Island",283
"G44000700132013","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013201","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132013",,,"Block Group 3, Census Tract 132.01, Providence County, Rhode Island",1198,"Block Group 3, Census Tract 132.01, Providence County, Rhode Island",215
"G44000700132014","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013201","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132014",,,"Block Group 4, Census Tract 132.01, Providence County, Rhode Island",1271,"Block Group 4, Census Tract 132.01, Providence County, Rhode Island",316
"G44000700132021","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013202","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132021",,,"Block Group 1, Census Tract 132.02, Providence County, Rhode Island",1660,"Block Group 1, Census Tract 132.02, Providence County, Rhode Island",333
"G44000700132022","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013202","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132022",,,"Block Group 2, Census Tract 132.02, Providence County, Rhode Island",2027,"Block Group 2, Census Tract 132.02, Providence County, Rhode Island",378
"G44000700132023","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013202","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070132023",,,"Block Group 3, Census Tract 132.02, Providence County, Rhode Island",1938,"Block Group 3, Census Tract 132.02, Providence County, Rhode Island",425
"G44000700133001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013300","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070133001",,,"Block Group 1, Census Tract 133, Providence County, Rhode Island",1456,"Block Group 1, Census Tract 133, Providence County, Rhode Island",315
"G44000700133002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013300","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070133002",,,"Block Group 2, Census Tract 133, Providence County, Rhode Island",1402,"Block Group 2, Census Tract 133, Providence County, Rhode Island",354
"G44000700133003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013300","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070133003",,,"Block Group 3, Census Tract 133, Providence County, Rhode Island",892,"Block Group 3, Census Tract 133, Providence County, Rhode Island",200
"G44000700133004","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013300","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070133004",,,"Block Group 4, Census Tract 133, Providence County, Rhode Island",851,"Block Group 4, Census Tract 133, Providence County, Rhode Island",297
"G44000700134001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013400","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070134001",,,"Block Group 1, Census Tract 134, Providence County, Rhode Island",953,"Block Group 1, Census Tract 134, Providence County, Rhode Island",233
"G44000700134002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013400","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070134002",,,"Block Group 2, Census Tract 134, Providence County, Rhode Island",1199,"Block Group 2, Census Tract 134, Providence County, Rhode Island",253
"G44000700134003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013400","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070134003",,,"Block Group 3, Census Tract 134, Providence County, Rhode Island",517,"Block Group 3, Census Tract 134, Providence County, Rhode Island",96
"G44000700134004","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013400","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070134004",,,"Block Group 4, Census Tract 134, Providence County, Rhode Island",1273,"Block Group 4, Census Tract 134, Providence County, Rhode Island",300
"G44000700135001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135001",,,"Block Group 1, Census Tract 135, Providence County, Rhode Island",929,"Block Group 1, Census Tract 135, Providence County, Rhode Island",205
"G44000700135002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135002",,,"Block Group 2, Census Tract 135, Providence County, Rhode Island",785,"Block Group 2, Census Tract 135, Providence County, Rhode Island",283
"G44000700135003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135003",,,"Block Group 3, Census Tract 135, Providence County, Rhode Island",1076,"Block Group 3, Census Tract 135, Providence County, Rhode Island",426
"G44000700135004","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013500","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135004",,,"Block Group 4, Census Tract 135, Providence County, Rhode Island",1060,"Block Group 4, Census Tract 135, Providence County, Rhode Island",270
"G44000700135005","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013500","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070135005",,,"Block Group 5, Census Tract 135, Providence County, Rhode Island",1054,"Block Group 5, Census Tract 135, Providence County, Rhode Island",301
"G44000700136001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013600","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070136001",,,"Block Group 1, Census Tract 136, Providence County, Rhode Island",895,"Block Group 1, Census Tract 136, Providence County, Rhode Island",226
"G44000700136002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013600","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070136002",,,"Block Group 2, Census Tract 136, Providence County, Rhode Island",737,"Block Group 2, Census Tract 136, Providence County, Rhode Island",264
"G44000700136003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013600","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070136003",,,"Block Group 3, Census Tract 136, Providence County, Rhode Island",1463,"Block Group 3, Census Tract 136, Providence County, Rhode Island",292
"G44000700137011","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013701","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137011",,,"Block Group 1, Census Tract 137.01, Providence County, Rhode Island",868,"Block Group 1, Census Tract 137.01, Providence County, Rhode Island",252
"G44000700137012","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013701","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137012",,,"Block Group 2, Census Tract 137.01, Providence County, Rhode Island",969,"Block Group 2, Census Tract 137.01, Providence County, Rhode Island",259
"G44000700137013","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013701","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137013",,,"Block Group 3, Census Tract 137.01, Providence County, Rhode Island",1086,"Block Group 3, Census Tract 137.01, Providence County, Rhode Island",279
"G44000700137014","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013701","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137014",,,"Block Group 4, Census Tract 137.01, Providence County, Rhode Island",1089,"Block Group 4, Census Tract 137.01, Providence County, Rhode Island",298
"G44000700137021","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013702","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137021",,,"Block Group 1, Census Tract 137.02, Providence County, Rhode Island",814,"Block Group 1, Census Tract 137.02, Providence County, Rhode Island",213
"G44000700137022","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013702","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137022",,,"Block Group 2, Census Tract 137.02, Providence County, Rhode Island",924,"Block Group 2, Census Tract 137.02, Providence County, Rhode Island",234
"G44000700137023","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013702","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070137023",,,"Block Group 3, Census Tract 137.02, Providence County, Rhode Island",910,"Block Group 3, Census Tract 137.02, Providence County, Rhode Island",219
"G44000700138001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013800","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138001",,,"Block Group 1, Census Tract 138, Providence County, Rhode Island",988,"Block Group 1, Census Tract 138, Providence County, Rhode Island",279
"G44000700138002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013800","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138002",,,"Block Group 2, Census Tract 138, Providence County, Rhode Island",1063,"Block Group 2, Census Tract 138, Providence County, Rhode Island",267
"G44000700138003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013800","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138003",,,"Block Group 3, Census Tract 138, Providence County, Rhode Island",626,"Block Group 3, Census Tract 138, Providence County, Rhode Island",254
"G44000700138004","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013800","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138004",,,"Block Group 4, Census Tract 138, Providence County, Rhode Island",1026,"Block Group 4, Census Tract 138, Providence County, Rhode Island",450
"G44000700138005","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013800","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070138005",,,"Block Group 5, Census Tract 138, Providence County, Rhode Island",807,"Block Group 5, Census Tract 138, Providence County, Rhode Island",203
"G44000700139001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013900","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070139001",,,"Block Group 1, Census Tract 139, Providence County, Rhode Island",647,"Block Group 1, Census Tract 139, Providence County, Rhode Island",196
"G44000700139002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013900","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070139002",,,"Block Group 2, Census Tract 139, Providence County, Rhode Island",917,"Block Group 2, Census Tract 139, Providence County, Rhode Island",239
"G44000700139003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"013900","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070139003",,,"Block Group 3, Census Tract 139, Providence County, Rhode Island",1198,"Block Group 3, Census Tract 139, Providence County, Rhode Island",211
"G44000700140001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"014000","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140001",,,"Block Group 1, Census Tract 140, Providence County, Rhode Island",1047,"Block Group 1, Census Tract 140, Providence County, Rhode Island",270
"G44000700140002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"014000","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140002",,,"Block Group 2, Census Tract 140, Providence County, Rhode Island",1655,"Block Group 2, Census Tract 140, Providence County, Rhode Island",695
"G44000700140003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"014000","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140003",,,"Block Group 3, Census Tract 140, Providence County, Rhode Island",1989,"Block Group 3, Census Tract 140, Providence County, Rhode Island",389
"G44000700140004","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"014000","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140004",,,"Block Group 4, Census Tract 140, Providence County, Rhode Island",507,"Block Group 4, Census Tract 140, Providence County, Rhode Island",186
"G44000700140005","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"014000","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070140005",,,"Block Group 5, Census Tract 140, Providence County, Rhode Island",583,"Block Group 5, Census Tract 140, Providence County, Rhode Island",205
"G44000700141001","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"014100","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070141001",,,"Block Group 1, Census Tract 141, Providence County, Rhode Island",1794,"Block Group 1, Census Tract 141, Providence County, Rhode Island",357
"G44000700141002","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"014100","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070141002",,,"Block Group 2, Census Tract 141, Providence County, Rhode Island",909,"Block Group 2, Census Tract 141, Providence County, Rhode Island",358
"G44000700141003","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"014100","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070141003",,,"Block Group 3, Census Tract 141, Providence County, Rhode Island",809,"Block Group 3, Census Tract 141, Providence County, Rhode Island",378
"G44000700141004","2008-2012","RI",,,"Rhode Island","44","Providence County","007",,,"014100","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070141004",,,"Block Group 4, Census Tract 141, Providence County, Rhode Island",1041,"Block Group 4, Census Tract 141, Providence County, Rhode Island",372
